First root.player = true
parent: 0
current.player: false
parent.id = 0, parent.coordinate: {8 8}, parent.value = 0
child.id = 8653, child.coordinate: {16 13}, child.value = 7134
child.id = 8654, child.coordinate: {4 4}, child.value = 6692
child.id = 8655, child.coordinate: {4 5}, child.value = 14094
child.id = 8656, child.coordinate: {4 6}, child.value = 14094
child.id = 8657, child.coordinate: {4 7}, child.value = 14094
child.id = 8658, child.coordinate: {4 8}, child.value = 12420
child.id = 8659, child.coordinate: {4 9}, child.value = 14094
child.id = 8660, child.coordinate: {4 10}, child.value = 14094
child.id = 8661, child.coordinate: {4 11}, child.value = 14094
child.id = 8662, child.coordinate: {4 12}, child.value = 12420
child.id = 8663, child.coordinate: {5 4}, child.value = 13766
child.id = 8664, child.coordinate: {5 5}, child.value = 20408
child.id = 8665, child.coordinate: {5 6}, child.value = 26244
child.id = 8666, child.coordinate: {5 7}, child.value = 26244
child.id = 8667, child.coordinate: {5 8}, child.value = 21870
child.id = 8668, child.coordinate: {5 9}, child.value = 21866
child.id = 8669, child.coordinate: {5 10}, child.value = 26244
child.id = 8670, child.coordinate: {5 11}, child.value = 21870
child.id = 8671, child.coordinate: {5 12}, child.value = 26244
child.id = 8672, child.coordinate: {6 4}, child.value = 13766
child.id = 8673, child.coordinate: {6 5}, child.value = 26244
child.id = 8674, child.coordinate: {6 6}, child.value = 19923
child.id = 8675, child.coordinate: {6 7}, child.value = 26244
child.id = 8676, child.coordinate: {6 8}, child.value = 21870
child.id = 8677, child.coordinate: {6 9}, child.value = 20409
child.id = 8678, child.coordinate: {6 10}, child.value = 21870
child.id = 8679, child.coordinate: {6 11}, child.value = 26244
child.id = 8680, child.coordinate: {6 12}, child.value = 20409
child.id = 8681, child.coordinate: {7 4}, child.value = 13766
child.id = 8682, child.coordinate: {7 5}, child.value = 26244
child.id = 8683, child.coordinate: {7 6}, child.value = 26244
child.id = 8684, child.coordinate: {7 7}, child.value = 19762
child.id = 8685, child.coordinate: {7 8}, child.value = 21870
child.id = 8686, child.coordinate: {7 9}, child.value = 15550
child.id = 8687, child.coordinate: {7 10}, child.value = 26244
child.id = 8688, child.coordinate: {7 11}, child.value = 19924
child.id = 8689, child.coordinate: {7 12}, child.value = 26244
child.id = 8690, child.coordinate: {8 4}, child.value = 12092
child.id = 8691, child.coordinate: {9 4}, child.value = 13766
child.id = 8692, child.coordinate: {10 4}, child.value = 13766
child.id = 8693, child.coordinate: {11 4}, child.value = 13766
child.id = 8694, child.coordinate: {12 4}, child.value = 385556

parent: 77
current.player: true
parent.id = 77, parent.coordinate: {12 10}, parent.value = 26244
child.id = 8695, child.coordinate: {8 6}, child.value = 17492
child.id = 8696, child.coordinate: {8 7}, child.value = 21870
child.id = 8697, child.coordinate: {8 9}, child.value = 8973341
child.id = 8698, child.coordinate: {8 10}, child.value = 4489987
child.id = 8699, child.coordinate: {8 11}, child.value = 2261358
child.id = 8700, child.coordinate: {8 12}, child.value = 1141614
child.id = 8701, child.coordinate: {8 13}, child.value = 26244
child.id = 8702, child.coordinate: {8 14}, child.value = 11760
child.id = 8703, child.coordinate: {9 6}, child.value = 20409
child.id = 8704, child.coordinate: {9 7}, child.value = 8967667
child.id = 8705, child.coordinate: {9 8}, child.value = 8973341
child.id = 8706, child.coordinate: {9 10}, child.value = 14010
child.id = 8707, child.coordinate: {9 11}, child.value = 20088
child.id = 8708, child.coordinate: {9 12}, child.value = 20655
child.id = 8709, child.coordinate: {9 13}, child.value = 16359
child.id = 8710, child.coordinate: {9 14}, child.value = 13438
child.id = 8711, child.coordinate: {10 6}, child.value = 4500846
child.id = 8712, child.coordinate: {10 7}, child.value = 26244
child.id = 8713, child.coordinate: {10 8}, child.value = 4488127
child.id = 8714, child.coordinate: {10 9}, child.value = 19845
child.id = 8715, child.coordinate: {10 10}, child.value = 13525
child.id = 8716, child.coordinate: {10 11}, child.value = 26244
child.id = 8717, child.coordinate: {10 12}, child.value = 19924
child.id = 8718, child.coordinate: {10 13}, child.value = 26244
child.id = 8719, child.coordinate: {10 14}, child.value = 13438
child.id = 8720, child.coordinate: {11 6}, child.value = 26244
child.id = 8721, child.coordinate: {11 7}, child.value = 20088
child.id = 8722, child.coordinate: {11 8}, child.value = 2261358
child.id = 8723, child.coordinate: {11 9}, child.value = 13607
child.id = 8724, child.coordinate: {11 10}, child.value = 19763
child.id = 8725, child.coordinate: {11 11}, child.value = 13607
child.id = 8726, child.coordinate: {11 12}, child.value = 26244
child.id = 8727, child.coordinate: {11 13}, child.value = 26244
child.id = 8728, child.coordinate: {11 14}, child.value = 13438
child.id = 8729, child.coordinate: {12 6}, child.value = 16277
child.id = 8730, child.coordinate: {12 7}, child.value = 20409
child.id = 8731, child.coordinate: {12 8}, child.value = 1135294
child.id = 8732, child.coordinate: {12 9}, child.value = 14174
child.id = 8733, child.coordinate: {12 11}, child.value = 19845
child.id = 8734, child.coordinate: {12 12}, child.value = 14499
child.id = 8735, child.coordinate: {12 13}, child.value = 20655
child.id = 8736, child.coordinate: {12 14}, child.value = 12088
child.id = 8737, child.coordinate: {13 6}, child.value = 26244
child.id = 8738, child.coordinate: {13 7}, child.value = 26244
child.id = 8739, child.coordinate: {13 8}, child.value = 26244
child.id = 8740, child.coordinate: {13 9}, child.value = 15795
child.id = 8741, child.coordinate: {13 10}, child.value = 19845
child.id = 8742, child.coordinate: {13 11}, child.value = 19845
child.id = 8743, child.coordinate: {13 12}, child.value = 26244
child.id = 8744, child.coordinate: {13 13}, child.value = 22194
child.id = 8745, child.coordinate: {13 14}, child.value = 13438
child.id = 8746, child.coordinate: {14 6}, child.value = 13110
child.id = 8747, child.coordinate: {14 7}, child.value = 13110
child.id = 8748, child.coordinate: {14 8}, child.value = 11058
child.id = 8749, child.coordinate: {14 9}, child.value = 13110
child.id = 8750, child.coordinate: {14 10}, child.value = 11058
child.id = 8751, child.coordinate: {14 11}, child.value = 13110
child.id = 8752, child.coordinate: {14 12}, child.value = 11058
child.id = 8753, child.coordinate: {14 13}, child.value = 13110
child.id = 8754, child.coordinate: {14 14}, child.value = 7382
child.id = 8755, child.coordinate: {15 6}, child.value = 8739
child.id = 8756, child.coordinate: {15 7}, child.value = 8118
child.id = 8757, child.coordinate: {15 8}, child.value = 8739
child.id = 8758, child.coordinate: {15 9}, child.value = 8739
child.id = 8759, child.coordinate: {15 10}, child.value = 8118
child.id = 8760, child.coordinate: {15 11}, child.value = 8739
child.id = 8761, child.coordinate: {15 12}, child.value = 8739
child.id = 8762, child.coordinate: {15 13}, child.value = 8118
child.id = 8763, child.coordinate: {15 14}, child.value = 3911
child.id = 8764, child.coordinate: {16 6}, child.value = 7134
child.id = 8765, child.coordinate: {16 7}, child.value = 7284
child.id = 8766, child.coordinate: {16 8}, child.value = 7284
child.id = 8767, child.coordinate: {16 9}, child.value = 7284
child.id = 8768, child.coordinate: {16 10}, child.value = 7134
child.id = 8769, child.coordinate: {16 11}, child.value = 7284
child.id = 8770, child.coordinate: {16 12}, child.value = 7284
child.id = 8771, child.coordinate: {16 13}, child.value = 7284
child.id = 8772, child.coordinate: {16 14}, child.value = 2606
child.id = 8773, child.coordinate: {4 4}, child.value = 6692
child.id = 8774, child.coordinate: {4 5}, child.value = 14094
child.id = 8775, child.coordinate: {4 6}, child.value = 14094
child.id = 8776, child.coordinate: {4 7}, child.value = 14094
child.id = 8777, child.coordinate: {4 8}, child.value = 12420
child.id = 8778, child.coordinate: {4 9}, child.value = 14094
child.id = 8779, child.coordinate: {4 10}, child.value = 14094
child.id = 8780, child.coordinate: {4 11}, child.value = 14094
child.id = 8781, child.coordinate: {4 12}, child.value = 12420
child.id = 8782, child.coordinate: {5 4}, child.value = 13766
child.id = 8783, child.coordinate: {5 5}, child.value = 20408
child.id = 8784, child.coordinate: {5 6}, child.value = 26244
child.id = 8785, child.coordinate: {5 7}, child.value = 26244
child.id = 8786, child.coordinate: {5 8}, child.value = 21870
child.id = 8787, child.coordinate: {5 9}, child.value = 21866
child.id = 8788, child.coordinate: {5 10}, child.value = 26244
child.id = 8789, child.coordinate: {5 11}, child.value = 21870
child.id = 8790, child.coordinate: {5 12}, child.value = 26244
child.id = 8791, child.coordinate: {6 4}, child.value = 13766
child.id = 8792, child.coordinate: {6 5}, child.value = 26244
child.id = 8793, child.coordinate: {6 6}, child.value = 19923
child.id = 8794, child.coordinate: {6 7}, child.value = 26244
child.id = 8795, child.coordinate: {6 8}, child.value = 21870
child.id = 8796, child.coordinate: {6 9}, child.value = 20409
child.id = 8797, child.coordinate: {6 10}, child.value = 21870
child.id = 8798, child.coordinate: {6 11}, child.value = 26244
child.id = 8799, child.coordinate: {6 12}, child.value = 20409
child.id = 8800, child.coordinate: {7 4}, child.value = 13766
child.id = 8801, child.coordinate: {7 5}, child.value = 26244
child.id = 8802, child.coordinate: {7 6}, child.value = 26244
child.id = 8803, child.coordinate: {7 7}, child.value = 19762
child.id = 8804, child.coordinate: {7 8}, child.value = 21870
child.id = 8805, child.coordinate: {7 9}, child.value = 15550
child.id = 8806, child.coordinate: {7 10}, child.value = 26244
child.id = 8807, child.coordinate: {7 11}, child.value = 19924
child.id = 8808, child.coordinate: {7 12}, child.value = 26244
child.id = 8809, child.coordinate: {8 4}, child.value = 12092
child.id = 8810, child.coordinate: {8 5}, child.value = 21870
child.id = 8811, child.coordinate: {9 4}, child.value = 13766
child.id = 8812, child.coordinate: {9 5}, child.value = 21866
child.id = 8813, child.coordinate: {10 4}, child.value = 13766
child.id = 8814, child.coordinate: {10 5}, child.value = 26244
child.id = 8815, child.coordinate: {11 4}, child.value = 13766
child.id = 8816, child.coordinate: {11 5}, child.value = 2261358
child.id = 8817, child.coordinate: {12 4}, child.value = 385556
child.id = 8818, child.coordinate: {12 5}, child.value = 26244

parent: 78
current.player: true
parent.id = 78, parent.coordinate: {12 11}, parent.value = 26244
child.id = 8819, child.coordinate: {8 7}, child.value = 17492
child.id = 8820, child.coordinate: {8 9}, child.value = 8973341
child.id = 8821, child.coordinate: {8 10}, child.value = 4494365
child.id = 8822, child.coordinate: {8 11}, child.value = 2256980
child.id = 8823, child.coordinate: {8 12}, child.value = 1141614
child.id = 8824, child.coordinate: {8 13}, child.value = 26244
child.id = 8825, child.coordinate: {8 14}, child.value = 13438
child.id = 8826, child.coordinate: {8 15}, child.value = 8333
child.id = 8827, child.coordinate: {9 7}, child.value = 8973502
child.id = 8828, child.coordinate: {9 8}, child.value = 8967506
child.id = 8829, child.coordinate: {9 10}, child.value = 19845
child.id = 8830, child.coordinate: {9 11}, child.value = 14253
child.id = 8831, child.coordinate: {9 12}, child.value = 20655
child.id = 8832, child.coordinate: {9 13}, child.value = 22194
child.id = 8833, child.coordinate: {9 14}, child.value = 11203
child.id = 8834, child.coordinate: {9 15}, child.value = 8985
child.id = 8835, child.coordinate: {10 7}, child.value = 26244
child.id = 8836, child.coordinate: {10 8}, child.value = 4494447
child.id = 8837, child.coordinate: {10 9}, child.value = 13525
child.id = 8838, child.coordinate: {10 10}, child.value = 19845
child.id = 8839, child.coordinate: {10 11}, child.value = 19924
child.id = 8840, child.coordinate: {10 12}, child.value = 26244
child.id = 8841, child.coordinate: {10 13}, child.value = 19924
child.id = 8842, child.coordinate: {10 14}, child.value = 13438
child.id = 8843, child.coordinate: {10 15}, child.value = 8985
child.id = 8844, child.coordinate: {11 7}, child.value = 20088
child.id = 8845, child.coordinate: {11 8}, child.value = 2261358
child.id = 8846, child.coordinate: {11 9}, child.value = 20088
child.id = 8847, child.coordinate: {11 10}, child.value = 19763
child.id = 8848, child.coordinate: {11 11}, child.value = 13607
child.id = 8849, child.coordinate: {11 12}, child.value = 19763
child.id = 8850, child.coordinate: {11 13}, child.value = 26244
child.id = 8851, child.coordinate: {11 14}, child.value = 13438
child.id = 8852, child.coordinate: {11 15}, child.value = 8985
child.id = 8853, child.coordinate: {12 7}, child.value = 21866
child.id = 8854, child.coordinate: {12 8}, child.value = 1135779
child.id = 8855, child.coordinate: {12 9}, child.value = 14335
child.id = 8856, child.coordinate: {12 10}, child.value = 19763
child.id = 8857, child.coordinate: {12 12}, child.value = 14256
child.id = 8858, child.coordinate: {12 13}, child.value = 20088
child.id = 8859, child.coordinate: {12 14}, child.value = 11575
child.id = 8860, child.coordinate: {12 15}, child.value = 8535
child.id = 8861, child.coordinate: {13 7}, child.value = 26244
child.id = 8862, child.coordinate: {13 8}, child.value = 26244
child.id = 8863, child.coordinate: {13 9}, child.value = 22194
child.id = 8864, child.coordinate: {13 10}, child.value = 19845
child.id = 8865, child.coordinate: {13 11}, child.value = 19845
child.id = 8866, child.coordinate: {13 12}, child.value = 19845
child.id = 8867, child.coordinate: {13 13}, child.value = 22194
child.id = 8868, child.coordinate: {13 14}, child.value = 13438
child.id = 8869, child.coordinate: {13 15}, child.value = 8985
child.id = 8870, child.coordinate: {14 7}, child.value = 13110
child.id = 8871, child.coordinate: {14 8}, child.value = 13110
child.id = 8872, child.coordinate: {14 9}, child.value = 11058
child.id = 8873, child.coordinate: {14 10}, child.value = 13110
child.id = 8874, child.coordinate: {14 11}, child.value = 11058
child.id = 8875, child.coordinate: {14 12}, child.value = 13110
child.id = 8876, child.coordinate: {14 13}, child.value = 11058
child.id = 8877, child.coordinate: {14 14}, child.value = 7382
child.id = 8878, child.coordinate: {14 15}, child.value = 3955
child.id = 8879, child.coordinate: {15 7}, child.value = 8739
child.id = 8880, child.coordinate: {15 8}, child.value = 8118
child.id = 8881, child.coordinate: {15 9}, child.value = 8739
child.id = 8882, child.coordinate: {15 10}, child.value = 8739
child.id = 8883, child.coordinate: {15 11}, child.value = 8118
child.id = 8884, child.coordinate: {15 12}, child.value = 8739
child.id = 8885, child.coordinate: {15 13}, child.value = 8739
child.id = 8886, child.coordinate: {15 14}, child.value = 3290
child.id = 8887, child.coordinate: {15 15}, child.value = 2283
child.id = 8888, child.coordinate: {16 7}, child.value = 7134
child.id = 8889, child.coordinate: {16 8}, child.value = 7284
child.id = 8890, child.coordinate: {16 9}, child.value = 7284
child.id = 8891, child.coordinate: {16 10}, child.value = 7284
child.id = 8892, child.coordinate: {16 11}, child.value = 7134
child.id = 8893, child.coordinate: {16 12}, child.value = 7284
child.id = 8894, child.coordinate: {16 13}, child.value = 7284
child.id = 8895, child.coordinate: {16 14}, child.value = 2756
child.id = 8896, child.coordinate: {16 15}, child.value = 1092
child.id = 8897, child.coordinate: {4 4}, child.value = 6692
child.id = 8898, child.coordinate: {4 5}, child.value = 14094
child.id = 8899, child.coordinate: {4 6}, child.value = 14094
child.id = 8900, child.coordinate: {4 7}, child.value = 14094
child.id = 8901, child.coordinate: {4 8}, child.value = 12420
child.id = 8902, child.coordinate: {4 9}, child.value = 14094
child.id = 8903, child.coordinate: {4 10}, child.value = 14094
child.id = 8904, child.coordinate: {4 11}, child.value = 14094
child.id = 8905, child.coordinate: {4 12}, child.value = 12420
child.id = 8906, child.coordinate: {5 4}, child.value = 13766
child.id = 8907, child.coordinate: {5 5}, child.value = 20408
child.id = 8908, child.coordinate: {5 6}, child.value = 26244
child.id = 8909, child.coordinate: {5 7}, child.value = 26244
child.id = 8910, child.coordinate: {5 8}, child.value = 21870
child.id = 8911, child.coordinate: {5 9}, child.value = 21866
child.id = 8912, child.coordinate: {5 10}, child.value = 26244
child.id = 8913, child.coordinate: {5 11}, child.value = 21870
child.id = 8914, child.coordinate: {5 12}, child.value = 26244
child.id = 8915, child.coordinate: {6 4}, child.value = 13766
child.id = 8916, child.coordinate: {6 5}, child.value = 26244
child.id = 8917, child.coordinate: {6 6}, child.value = 19923
child.id = 8918, child.coordinate: {6 7}, child.value = 26244
child.id = 8919, child.coordinate: {6 8}, child.value = 21870
child.id = 8920, child.coordinate: {6 9}, child.value = 20409
child.id = 8921, child.coordinate: {6 10}, child.value = 21870
child.id = 8922, child.coordinate: {6 11}, child.value = 26244
child.id = 8923, child.coordinate: {6 12}, child.value = 20409
child.id = 8924, child.coordinate: {7 4}, child.value = 13766
child.id = 8925, child.coordinate: {7 5}, child.value = 26244
child.id = 8926, child.coordinate: {7 6}, child.value = 26244
child.id = 8927, child.coordinate: {7 7}, child.value = 19762
child.id = 8928, child.coordinate: {7 8}, child.value = 21870
child.id = 8929, child.coordinate: {7 9}, child.value = 15550
child.id = 8930, child.coordinate: {7 10}, child.value = 26244
child.id = 8931, child.coordinate: {7 11}, child.value = 19924
child.id = 8932, child.coordinate: {7 12}, child.value = 26244
child.id = 8933, child.coordinate: {8 4}, child.value = 12092
child.id = 8934, child.coordinate: {8 5}, child.value = 21870
child.id = 8935, child.coordinate: {8 6}, child.value = 21870
child.id = 8936, child.coordinate: {9 4}, child.value = 13766
child.id = 8937, child.coordinate: {9 5}, child.value = 21866
child.id = 8938, child.coordinate: {9 6}, child.value = 20409
child.id = 8939, child.coordinate: {10 4}, child.value = 13766
child.id = 8940, child.coordinate: {10 5}, child.value = 26244
child.id = 8941, child.coordinate: {10 6}, child.value = 4500846
child.id = 8942, child.coordinate: {11 4}, child.value = 13766
child.id = 8943, child.coordinate: {11 5}, child.value = 2261358
child.id = 8944, child.coordinate: {11 6}, child.value = 26244
child.id = 8945, child.coordinate: {12 4}, child.value = 385556
child.id = 8946, child.coordinate: {12 5}, child.value = 26244
child.id = 8947, child.coordinate: {12 6}, child.value = 20655

parent: 79
current.player: true
parent.id = 79, parent.coordinate: {12 12}, parent.value = 767232
child.id = 8948, child.coordinate: {8 9}, child.value = 8973341
child.id = 8949, child.coordinate: {8 10}, child.value = 4494365
child.id = 8950, child.coordinate: {8 11}, child.value = 2261358
child.id = 8951, child.coordinate: {8 12}, child.value = 1137236
child.id = 8952, child.coordinate: {8 13}, child.value = 26244
child.id = 8953, child.coordinate: {8 14}, child.value = 13438
child.id = 8954, child.coordinate: {8 15}, child.value = 8985
child.id = 8955, child.coordinate: {8 16}, child.value = 7174
child.id = 8956, child.coordinate: {9 8}, child.value = 8973341
child.id = 8957, child.coordinate: {9 10}, child.value = 19845
child.id = 8958, child.coordinate: {9 11}, child.value = 20088
child.id = 8959, child.coordinate: {9 12}, child.value = 14820
child.id = 8960, child.coordinate: {9 13}, child.value = 22194
child.id = 8961, child.coordinate: {9 14}, child.value = 13438
child.id = 8962, child.coordinate: {9 15}, child.value = 8118
child.id = 8963, child.coordinate: {9 16}, child.value = 7448
child.id = 8964, child.coordinate: {10 8}, child.value = 4494447
child.id = 8965, child.coordinate: {10 9}, child.value = 19845
child.id = 8966, child.coordinate: {10 10}, child.value = 19687
child.id = 8967, child.coordinate: {10 11}, child.value = 26244
child.id = 8968, child.coordinate: {10 12}, child.value = 19924
child.id = 8969, child.coordinate: {10 13}, child.value = 26244
child.id = 8970, child.coordinate: {10 14}, child.value = 11018
child.id = 8971, child.coordinate: {10 15}, child.value = 8985
child.id = 8972, child.coordinate: {10 16}, child.value = 7448
child.id = 8973, child.coordinate: {11 8}, child.value = 2261358
child.id = 8974, child.coordinate: {11 9}, child.value = 20088
child.id = 8975, child.coordinate: {11 10}, child.value = 26244
child.id = 8976, child.coordinate: {11 11}, child.value = 19687
child.id = 8977, child.coordinate: {11 12}, child.value = 19763
child.id = 8978, child.coordinate: {11 13}, child.value = 19763
child.id = 8979, child.coordinate: {11 14}, child.value = 13438
child.id = 8980, child.coordinate: {11 15}, child.value = 8985
child.id = 8981, child.coordinate: {11 16}, child.value = 7448
child.id = 8982, child.coordinate: {12 8}, child.value = 1137236
child.id = 8983, child.coordinate: {12 9}, child.value = 14820
child.id = 8984, child.coordinate: {12 10}, child.value = 19924
child.id = 8985, child.coordinate: {12 11}, child.value = 19763
child.id = 8986, child.coordinate: {12 13}, child.value = 19845
child.id = 8987, child.coordinate: {12 14}, child.value = 11386
child.id = 8988, child.coordinate: {12 15}, child.value = 8364
child.id = 8989, child.coordinate: {12 16}, child.value = 7298
child.id = 8990, child.coordinate: {13 8}, child.value = 26244
child.id = 8991, child.coordinate: {13 9}, child.value = 22194
child.id = 8992, child.coordinate: {13 10}, child.value = 26244
child.id = 8993, child.coordinate: {13 11}, child.value = 19845
child.id = 8994, child.coordinate: {13 12}, child.value = 19845
child.id = 8995, child.coordinate: {13 13}, child.value = 19845
child.id = 8996, child.coordinate: {13 14}, child.value = 13438
child.id = 8997, child.coordinate: {13 15}, child.value = 8985
child.id = 8998, child.coordinate: {13 16}, child.value = 7448
child.id = 8999, child.coordinate: {14 8}, child.value = 13110
child.id = 9000, child.coordinate: {14 9}, child.value = 13110
child.id = 9001, child.coordinate: {14 10}, child.value = 11058
child.id = 9002, child.coordinate: {14 11}, child.value = 13110
child.id = 9003, child.coordinate: {14 12}, child.value = 11058
child.id = 9004, child.coordinate: {14 13}, child.value = 13110
child.id = 9005, child.coordinate: {14 14}, child.value = 5330
child.id = 9006, child.coordinate: {14 15}, child.value = 3955
child.id = 9007, child.coordinate: {14 16}, child.value = 2796
child.id = 9008, child.coordinate: {15 8}, child.value = 8739
child.id = 9009, child.coordinate: {15 9}, child.value = 8118
child.id = 9010, child.coordinate: {15 10}, child.value = 8739
child.id = 9011, child.coordinate: {15 11}, child.value = 8739
child.id = 9012, child.coordinate: {15 12}, child.value = 8118
child.id = 9013, child.coordinate: {15 13}, child.value = 8739
child.id = 9014, child.coordinate: {15 14}, child.value = 3911
child.id = 9015, child.coordinate: {15 15}, child.value = 1662
child.id = 9016, child.coordinate: {15 16}, child.value = 1250
child.id = 9017, child.coordinate: {16 8}, child.value = 7134
child.id = 9018, child.coordinate: {16 9}, child.value = 7284
child.id = 9019, child.coordinate: {16 10}, child.value = 7284
child.id = 9020, child.coordinate: {16 11}, child.value = 7284
child.id = 9021, child.coordinate: {16 12}, child.value = 7134
child.id = 9022, child.coordinate: {16 13}, child.value = 7284
child.id = 9023, child.coordinate: {16 14}, child.value = 2756
child.id = 9024, child.coordinate: {16 15}, child.value = 1242
child.id = 9025, child.coordinate: {16 16}, child.value = 586
child.id = 9026, child.coordinate: {4 4}, child.value = 6692
child.id = 9027, child.coordinate: {4 5}, child.value = 14094
child.id = 9028, child.coordinate: {4 6}, child.value = 14094
child.id = 9029, child.coordinate: {4 7}, child.value = 14094
child.id = 9030, child.coordinate: {4 8}, child.value = 12420
child.id = 9031, child.coordinate: {4 9}, child.value = 14094
child.id = 9032, child.coordinate: {4 10}, child.value = 14094
child.id = 9033, child.coordinate: {4 11}, child.value = 14094
child.id = 9034, child.coordinate: {4 12}, child.value = 12420
child.id = 9035, child.coordinate: {5 4}, child.value = 13766
child.id = 9036, child.coordinate: {5 5}, child.value = 20408
child.id = 9037, child.coordinate: {5 6}, child.value = 26244
child.id = 9038, child.coordinate: {5 7}, child.value = 26244
child.id = 9039, child.coordinate: {5 8}, child.value = 21870
child.id = 9040, child.coordinate: {5 9}, child.value = 21866
child.id = 9041, child.coordinate: {5 10}, child.value = 26244
child.id = 9042, child.coordinate: {5 11}, child.value = 21870
child.id = 9043, child.coordinate: {5 12}, child.value = 26244
child.id = 9044, child.coordinate: {6 4}, child.value = 13766
child.id = 9045, child.coordinate: {6 5}, child.value = 26244
child.id = 9046, child.coordinate: {6 6}, child.value = 19923
child.id = 9047, child.coordinate: {6 7}, child.value = 26244
child.id = 9048, child.coordinate: {6 8}, child.value = 21870
child.id = 9049, child.coordinate: {6 9}, child.value = 20409
child.id = 9050, child.coordinate: {6 10}, child.value = 21870
child.id = 9051, child.coordinate: {6 11}, child.value = 26244
child.id = 9052, child.coordinate: {6 12}, child.value = 20409
child.id = 9053, child.coordinate: {7 4}, child.value = 13766
child.id = 9054, child.coordinate: {7 5}, child.value = 26244
child.id = 9055, child.coordinate: {7 6}, child.value = 26244
child.id = 9056, child.coordinate: {7 7}, child.value = 19762
child.id = 9057, child.coordinate: {7 8}, child.value = 21870
child.id = 9058, child.coordinate: {7 9}, child.value = 15550
child.id = 9059, child.coordinate: {7 10}, child.value = 26244
child.id = 9060, child.coordinate: {7 11}, child.value = 19924
child.id = 9061, child.coordinate: {7 12}, child.value = 26244
child.id = 9062, child.coordinate: {8 4}, child.value = 12092
child.id = 9063, child.coordinate: {8 5}, child.value = 21870
child.id = 9064, child.coordinate: {8 6}, child.value = 21870
child.id = 9065, child.coordinate: {8 7}, child.value = 21870
child.id = 9066, child.coordinate: {9 4}, child.value = 13766
child.id = 9067, child.coordinate: {9 5}, child.value = 21866
child.id = 9068, child.coordinate: {9 6}, child.value = 20409
child.id = 9069, child.coordinate: {9 7}, child.value = 8973502
child.id = 9070, child.coordinate: {10 4}, child.value = 13766
child.id = 9071, child.coordinate: {10 5}, child.value = 26244
child.id = 9072, child.coordinate: {10 6}, child.value = 4500846
child.id = 9073, child.coordinate: {10 7}, child.value = 26244
child.id = 9074, child.coordinate: {11 4}, child.value = 13766
child.id = 9075, child.coordinate: {11 5}, child.value = 2261358
child.id = 9076, child.coordinate: {11 6}, child.value = 26244
child.id = 9077, child.coordinate: {11 7}, child.value = 20088
child.id = 9078, child.coordinate: {12 4}, child.value = 385556
child.id = 9079, child.coordinate: {12 5}, child.value = 26244
child.id = 9080, child.coordinate: {12 6}, child.value = 20655
child.id = 9081, child.coordinate: {12 7}, child.value = 26244

parent: 80
current.player: true
parent.id = 80, parent.coordinate: {5 13}, parent.value = 21870
child.id = 9082, child.coordinate: {1 9}, child.value = 6935
child.id = 9083, child.coordinate: {1 10}, child.value = 7047
child.id = 9084, child.coordinate: {1 11}, child.value = 7047
child.id = 9085, child.coordinate: {1 12}, child.value = 7047
child.id = 9086, child.coordinate: {1 13}, child.value = 6935
child.id = 9087, child.coordinate: {1 14}, child.value = 2557
child.id = 9088, child.coordinate: {1 15}, child.value = 1065
child.id = 9089, child.coordinate: {1 16}, child.value = 569
child.id = 9090, child.coordinate: {1 17}, child.value = 293
child.id = 9091, child.coordinate: {2 9}, child.value = 7776
child.id = 9092, child.coordinate: {2 10}, child.value = 7413
child.id = 9093, child.coordinate: {2 11}, child.value = 7776
child.id = 9094, child.coordinate: {2 12}, child.value = 7776
child.id = 9095, child.coordinate: {2 13}, child.value = 7413
child.id = 9096, child.coordinate: {2 14}, child.value = 3124
child.id = 9097, child.coordinate: {2 15}, child.value = 1578
child.id = 9098, child.coordinate: {2 16}, child.value = 701
child.id = 9099, child.coordinate: {2 17}, child.value = 651
child.id = 9100, child.coordinate: {3 9}, child.value = 9477
child.id = 9101, child.coordinate: {3 10}, child.value = 9477
child.id = 9102, child.coordinate: {3 11}, child.value = 8539
child.id = 9103, child.coordinate: {3 12}, child.value = 9477
child.id = 9104, child.coordinate: {3 13}, child.value = 8539
child.id = 9105, child.coordinate: {3 14}, child.value = 4447
child.id = 9106, child.coordinate: {3 15}, child.value = 1837
child.id = 9107, child.coordinate: {3 16}, child.value = 1652
child.id = 9108, child.coordinate: {3 17}, child.value = 1225
child.id = 9109, child.coordinate: {4 9}, child.value = 14094
child.id = 9110, child.coordinate: {4 10}, child.value = 14094
child.id = 9111, child.coordinate: {4 11}, child.value = 14094
child.id = 9112, child.coordinate: {4 12}, child.value = 9939
child.id = 9113, child.coordinate: {4 13}, child.value = 11613
child.id = 9114, child.coordinate: {4 14}, child.value = 5557
child.id = 9115, child.coordinate: {4 15}, child.value = 4485
child.id = 9116, child.coordinate: {4 16}, child.value = 3248
child.id = 9117, child.coordinate: {4 17}, child.value = 2783
child.id = 9118, child.coordinate: {5 9}, child.value = 17488
child.id = 9119, child.coordinate: {5 10}, child.value = 20409
child.id = 9120, child.coordinate: {5 11}, child.value = 15550
child.id = 9121, child.coordinate: {5 12}, child.value = 19763
child.id = 9122, child.coordinate: {5 14}, child.value = 11305
child.id = 9123, child.coordinate: {5 15}, child.value = 8301
child.id = 9124, child.coordinate: {5 16}, child.value = 7241
child.id = 9125, child.coordinate: {5 17}, child.value = 6833
child.id = 9126, child.coordinate: {6 9}, child.value = 20409
